,UserID,Age,Gender,Occupation,Zipcode,NormalizedAge,AgeGroup,Male,Female,State,Teenager,Youth,MiddleAge,Senior,SuperSenior,administrator,artist,doctor,educator,engineer,entertainment,executive,healthcare,homemaker,lawyer,librarian,marketing,none,other,programmer,retired,salesman,scientist,student,technician,writer,AZ,CA,FL,OH,PA,WA,VT,MA,GA,CT,SC,MN,OR,NY,TN,KY,MI,MD,TX,NC,WI,CO,IN,IA,NJ,,UT,IL,VA,OK,NH,DC,NV,NE,LA,MO,KS,AK,AL,ID,ND,MS,AR,MT,NM,RI,HI,WV,ME,DE,WY,SD,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,FilmNoir,Horror,Musical,Mystery,Romance,SciFi,Thriller,War,Western,ActionRating,AdventureRating,AnimationRating,ChildrenRating,ComedyRating,CrimeRating,DocumentaryRating,DramaRating,FantasyRating,FilmNoirRating,HorrorRating,MusicalRating,MysteryRating,RomanceRating,SciFiRating,ThrillerRating,WarRating,WesternRating,NumMoviesWatched,unknownPreference,ActionPreference,AdventurePreference,AnimationPreference,ChildrenPreference,ComedyPreference,CrimePreference,DocumentaryPreference,DramaPreference,FantasyPreference,FilmNoirPreference,HorrorPreference,MusicalPreference,MysteryPreference,RomancePreference,SciFiPreference,ThrillerPreference,WarPreference,WesternPreference
569,570,26,1,educator,14627,0.3561643835616438,Youth,1,0,NY,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0392156862745098,0.0,0.0196078431372549,0.058823529411764705,0.0392156862745098,0.0,0.21568627450980393,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.13725490196078433,0.11764705882352941,0.0,0.43333333333333335,0.6,0.0,0.2,0.3333333333333333,0.8,0.0,0.6,0.0,0.8,0.4,0.2,0.6666666666666666,0.6,0.6,0.45714285714285713,0.5,0.0,51.0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0
570,571,34,1,artist,1945,0.4657534246575342,MiddleAge,1,0,MA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08108108108108109,0.05405405405405406,0.02702702702702703,0.0,0.16216216216216217,0.02702702702702703,0.02702702702702703,0.2702702702702703,0.0,0.05405405405405406,0.0,0.0,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.0,0.6666666666666666,0.8,0.8,0.0,0.6333333333333333,0.6,0.4,0.74,0.0,0.8,0.0,0.0,0.8,0.6666666666666666,0.8,0.6,0.6,0.0,37.0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0
571,572,51,1,educator,20003,0.6986301369863014,Senior,1,0,DC,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08108108108108109,0.05405405405405406,0.0,0.0,0.13513513513513514,0.02702702702702703,0.02702702702702703,0.2972972972972973,0.0,0.0,0.0,0.05405405405405406,0.02702702702702703,0.13513513513513514,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.0,0.5333333333333333,0.3,0.0,0.0,0.76,0.6,0.8,0.6181818181818182,0.0,0.0,0.0,0.7,1.0,0.72,0.4,0.7,0.6,0.0,37.0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0
572,573,68,1,retired,48911,0.9315068493150684,SuperSenior,1,0,MI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07547169811320754,0.03773584905660377,0.0,0.009433962264150943,0.10377358490566038,0.02830188679245283,0.0,0.2641509433962264,0.009433962264150943,0.018867924528301886,0.018867924528301886,0.009433962264150943,0.03773584905660377,0.10377358490566038,0.0660377358490566,0.10377358490566038,0.10377358490566038,0.009433962264150943,0.725,0.7,0.0,0.6,0.7272727272727273,0.8,0.0,0.7642857142857142,0.6,0.8,0.6,0.4,0.8,0.7272727272727273,0.7142857142857143,0.7272727272727273,0.7636363636363637,0.8,106.0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
573,574,56,1,educator,53188,0.7671232876712328,Senior,1,0,WI,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478260869565216,0.021739130434782608,0.0,0.0,0.08695652173913043,0.07608695652173914,0.010869565217391304,0.34782608695652173,0.0,0.021739130434782608,0.010869565217391304,0.021739130434782608,0.06521739130434782,0.06521739130434782,0.03260869565217391,0.16304347826086957,0.03260869565217391,0.0,0.7,0.3,0.0,0.0,0.725,0.7714285714285715,0.4,0.71875,0.0,0.8,0.8,0.9,0.7,0.8,0.6666666666666666,0.6933333333333334,0.7333333333333333,0.0,92.0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0
574,575,33,1,marketing,46032,0.4520547945205479,MiddleAge,1,0,IN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12280701754385964,0.07017543859649122,0.0,0.017543859649122806,0.10526315789473684,0.05263157894736842,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.03508771929824561,0.10526315789473684,0.07017543859649122,0.12280701754385964,0.08771929824561403,0.0,0.7142857142857143,0.55,0.0,0.4,0.6333333333333333,0.6,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.8,0.4666666666666667,0.65,0.7714285714285715,0.64,0.0,57.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0
575,576,48,1,executive,98281,0.6575342465753424,MiddleAge,1,0,WA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08974358974358974,0.05128205128205128,0.01282051282051282,0.02564102564102564,0.1794871794871795,0.038461538461538464,0.0,0.20512820512820512,0.0,0.0,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.16666666666666666,0.07692307692307693,0.05128205128205128,0.038461538461538464,0.01282051282051282,0.7714285714285715,0.8,0.8,0.6,0.7142857142857143,0.7333333333333333,0.0,0.7,0.0,0.0,0.6,0.6,0.6,0.7538461538461538,0.8333333333333334,0.7,0.8,0.8,78.0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
576,577,36,0,student,77845,0.4931506849315068,MiddleAge,0,1,TX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12740384615384615,0.08413461538461539,0.019230769230769232,0.06009615384615385,0.15384615384615385,0.028846153846153848,0.002403846153846154,0.15384615384615385,0.009615384615384616,0.007211538461538462,0.03125,0.016826923076923076,0.014423076923076924,0.09134615384615384,0.052884615384615384,0.10096153846153846,0.038461538461538464,0.007211538461538462,0.7849056603773585,0.7657142857142857,0.8,0.744,0.75,0.6833333333333333,1.0,0.796875,0.6,0.6666666666666666,0.7384615384615385,0.8,0.7333333333333333,0.8,0.7272727272727273,0.7476190476190476,0.875,0.8666666666666667,416.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
577,578,31,1,administrator,M7A1A,0.4246575342465753,MiddleAge,1,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20754716981132076,0.07547169811320754,0.0,0.0,0.03773584905660377,0.018867924528301886,0.0,0.18867924528301888,0.0,0.0,0.03773584905660377,0.0,0.018867924528301886,0.07547169811320754,0.1320754716981132,0.18867924528301888,0.018867924528301886,0.0,0.6727272727272727,0.6,0.0,0.0,0.5,0.6,0.0,0.5,0.0,0.0,0.5,0.0,0.2,0.6,0.4857142857142857,0.58,0.6,0.0,53.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
578,579,32,1,educator,48103,0.4383561643835616,MiddleAge,1,0,MI,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09259259259259259,0.05555555555555555,0.018518518518518517,0.006172839506172839,0.2654320987654321,0.024691358024691357,0.0,0.1419753086419753,0.0,0.006172839506172839,0.018518518518518517,0.024691358024691357,0.024691358024691357,0.13580246913580246,0.06172839506172839,0.06790123456790123,0.04938271604938271,0.006172839506172839,0.64,0.6666666666666666,0.7333333333333333,0.8,0.7116279069767442,0.75,0.0,0.6521739130434783,0.0,0.6,0.7333333333333333,0.5,0.75,0.7454545454545455,0.66,0.7090909090909091,0.675,1.0,162.0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1
579,580,16,1,student,17961,0.2191780821917808,Teenager,1,0,PA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1981981981981982,0.0990990990990991,0.009009009009009009,0.018018018018018018,0.10810810810810811,0.02702702702702703,0.0,0.10810810810810811,0.0,0.0,0.02702702702702703,0.009009009009009009,0.009009009009009009,0.06306306306306306,0.11711711711711711,0.14414414414414414,0.06306306306306306,0.0,0.6909090909090909,0.7636363636363637,0.6,0.5,0.7166666666666667,0.6,0.0,0.7166666666666667,0.0,0.0,0.9333333333333333,1.0,0.4,0.7428571428571429,0.8923076923076924,0.6125,0.8285714285714286,0.0,111.0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0
580,581,37,1,other,94131,0.5068493150684932,MiddleAge,1,0,CA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09433962264150944,0.07547169811320754,0.018867924528301886,0.0,0.03773584905660377,0.05660377358490566,0.03773584905660377,0.33962264150943394,0.0,0.0,0.0,0.0,0.0,0.1509433962264151,0.09433962264150944,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.76,0.75,1.0,0.0,0.6,1.0,0.8,0.7888888888888889,0.0,0.0,0.0,0.0,0.0,0.675,0.76,1.0,0.7333333333333333,1.0,53.0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
581,582,17,1,student,93003,0.2328767123287671,Teenager,1,0,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15555555555555556,0.1037037037037037,0.022222222222222223,0.044444444444444446,0.14074074074074075,0.022222222222222223,0.0,0.13333333333333333,0.014814814814814815,0.0,0.007407407407407408,0.007407407407407408,0.022222222222222223,0.08888888888888889,0.1111111111111111,0.08888888888888889,0.037037037037037035,0.0,0.638095238095238,0.6857142857142857,0.7333333333333333,0.6333333333333333,0.5578947368421052,0.9333333333333333,0.0,0.8111111111111111,0.5,0.0,0.6,0.6,0.6666666666666666,0.6166666666666667,0.7066666666666667,0.5833333333333334,0.76,0.0,135.0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0
582,583,44,1,engineer,29631,0.6027397260273972,MiddleAge,1,0,SC,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03773584905660377,0.05660377358490566,0.0,0.0,0.11320754716981132,0.07547169811320754,0.0,0.24528301886792453,0.0,0.0,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.1320754716981132,0.09433962264150944,0.1320754716981132,0.03773584905660377,0.0,0.8,0.9333333333333333,0.0,0.0,0.9,0.8,0.0,0.8769230769230769,0.0,0.0,1.0,0.8,1.0,0.8571428571428571,0.8,0.8857142857142857,0.9,0.0,53.0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0
583,584,25,1,student,27511,0.3424657534246575,Youth,1,0,NC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23809523809523808,0.20634920634920634,0.015873015873015872,0.015873015873015872,0.07936507936507936,0.0,0.0,0.07936507936507936,0.015873015873015872,0.0,0.0,0.0,0.0,0.07936507936507936,0.2222222222222222,0.0,0.047619047619047616,0.0,0.72,0.6923076923076923,0.8,0.8,0.72,0.0,0.0,0.72,0.8,0.0,0.0,0.0,0.0,0.84,0.7285714285714285,0.0,0.8,0.0,63.0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0
584,585,69,1,librarian,98501,0.9452054794520548,SuperSenior,1,0,WA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03305785123966942,0.01652892561983471,0.0,0.008264462809917356,0.09090909090909091,0.0,0.008264462809917356,0.5619834710743802,0.0,0.0,0.0,0.024793388429752067,0.008264462809917356,0.15702479338842976,0.01652892561983471,0.01652892561983471,0.049586776859504134,0.008264462809917356,0.8,0.7,0.0,0.6,0.7636363636363637,0.0,0.8,0.7470588235294118,0.0,0.0,0.0,0.7333333333333333,0.6,0.7789473684210526,0.5,0.8,0.7,1.0,121.0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1
585,586,20,1,student,79508,0.273972602739726,Youth,1,0,TX,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21671018276762402,0.08877284595300261,0.005221932114882507,0.005221932114882507,0.09921671018276762,0.05221932114882506,0.0,0.1227154046997389,0.010443864229765013,0.0,0.05221932114882506,0.007832898172323759,0.015665796344647518,0.06527415143603134,0.07049608355091384,0.13577023498694518,0.0391644908616188,0.013054830287206266,0.6795180722891566,0.6647058823529411,0.7,0.6,0.6263157894736842,0.76,0.0,0.676595744680851,0.5,0.0,0.65,0.6,0.7333333333333333,0.712,0.6222222222222222,0.6923076923076923,0.6933333333333334,0.68,383.0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
586,587,26,1,other,14216,0.3561643835616438,Youth,1,0,NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11737089201877934,0.04225352112676056,0.004694835680751174,0.04225352112676056,0.12206572769953052,0.03755868544600939,0.0,0.17370892018779344,0.009389671361502348,0.009389671361502348,0.04225352112676056,0.014084507042253521,0.07042253521126761,0.07511737089201878,0.051643192488262914,0.15492957746478872,0.03286384976525822,0.0,0.512,0.4888888888888889,0.4,0.6,0.5230769230769231,0.625,0.0,0.6810810810810811,0.6,0.7,0.6444444444444445,0.5333333333333333,0.56,0.525,0.7090909090909091,0.6121212121212121,0.4857142857142857,0.0,213.0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0
587,588,18,0,student,93063,0.2465753424657534,Teenager,0,1,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10578842315369262,0.07984031936127745,0.029940119760479042,0.059880239520958084,0.16367265469061876,0.01996007984031936,0.001996007984031936,0.18962075848303392,0.00998003992015968,0.0,0.021956087824351298,0.03992015968063872,0.00998003992015968,0.1157684630738523,0.0499001996007984,0.06387225548902195,0.029940119760479042,0.007984031936127744,0.7358490566037735,0.695,0.7733333333333333,0.76,0.7463414634146341,0.7,1.0,0.7473684210526316,0.6,0.0,0.7636363636363637,0.85,0.64,0.7620689655172413,0.72,0.725,0.84,0.65,501.0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
588,589,21,1,lawyer,90034,0.2876712328767123,Youth,1,0,CA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11702127659574468,0.031914893617021274,0.010638297872340425,0.05319148936170213,0.10638297872340426,0.05319148936170213,0.0,0.14893617021276595,0.010638297872340425,0.0,0.0425531914893617,0.02127659574468085,0.0851063829787234,0.0851063829787234,0.02127659574468085,0.1595744680851064,0.05319148936170213,0.0,0.7090909090909091,0.8,1.0,0.88,0.7,0.4,0.0,0.6571428571428571,0.8,0.0,0.75,0.8,0.575,0.75,0.5,0.7466666666666667,0.6,0.0,94.0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0
589,590,50,1,educator,82435,0.684931506849315,Senior,1,0,WY,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.06172839506172839,0.0,0.0,0.0,0.14814814814814814,0.08641975308641975,0.012345679012345678,0.3950617283950617,0.0,0.0,0.0,0.0,0.024691358024691357,0.14814814814814814,0.012345679012345678,0.07407407407407407,0.037037037037037035,0.0,0.52,0.0,0.0,0.0,0.6,0.6857142857142857,0.8,0.775,0.0,0.0,0.0,0.0,0.8,0.6666666666666666,0.4,0.5666666666666667,0.8,0.0,81.0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0
590,591,57,0,librarian,92093,0.7808219178082192,Senior,0,1,CA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057692307692307696,0.03205128205128205,0.0,0.01282051282051282,0.3076923076923077,0.038461538461538464,0.01282051282051282,0.23717948717948717,0.00641025641025641,0.0,0.0,0.00641025641025641,0.019230769230769232,0.16025641025641027,0.019230769230769232,0.04487179487179487,0.038461538461538464,0.00641025641025641,0.6666666666666666,0.6,0.0,0.6,0.6958333333333333,0.7666666666666667,0.7,0.7945945945945946,0.6,0.0,0.0,0.6,0.8,0.688,0.6666666666666666,0.7428571428571429,0.6333333333333333,0.8,156.0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
591,592,18,1,student,97520,0.2465753424657534,Teenager,1,0,OR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10504201680672269,0.05042016806722689,0.01680672268907563,0.028011204481792718,0.1400560224089636,0.05042016806722689,0.011204481792717087,0.226890756302521,0.008403361344537815,0.00980392156862745,0.023809523809523808,0.015406162464985995,0.03361344537815126,0.08123249299719888,0.046218487394957986,0.11624649859943978,0.03081232492997199,0.0056022408963585435,0.6933333333333334,0.6666666666666666,0.8,0.63,0.728,0.7888888888888889,0.975,0.8246913580246914,0.5666666666666667,0.6857142857142857,0.8352941176470589,0.7454545454545455,0.7666666666666667,0.7827586206896552,0.7575757575757576,0.7228915662650602,0.8454545454545455,0.85,714.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
592,593,31,0,educator,68767,0.4246575342465753,MiddleAge,0,1,NE,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09748427672955975,0.04716981132075472,0.009433962264150943,0.025157232704402517,0.16981132075471697,0.018867924528301886,0.0,0.22955974842767296,0.0031446540880503146,0.0,0.012578616352201259,0.015723270440251572,0.012578616352201259,0.17295597484276728,0.02830188679245283,0.09119496855345911,0.050314465408805034,0.015723270440251572,0.7032258064516129,0.76,0.6,0.7,0.7111111111111111,0.7,0.0,0.726027397260274,0.8,0.0,0.75,0.72,0.7,0.7527272727272727,0.8222222222222222,0.7310344827586207,0.775,0.52,318.0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
593,594,46,1,educator,M4J2K,0.6301369863013698,MiddleAge,1,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.07017543859649122,0.0,0.0,0.07017543859649122,0.03508771929824561,0.0,0.2982456140350877,0.0,0.0,0.0,0.017543859649122806,0.0,0.15789473684210525,0.05263157894736842,0.03508771929824561,0.15789473684210525,0.0,0.7333333333333333,0.7,0.0,0.0,0.65,0.8,0.0,0.7058823529411765,0.0,0.0,0.0,0.6,0.0,0.6,0.6666666666666666,0.7,0.6888888888888889,0.0,57.0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0
594,595,25,1,programmer,31909,0.3424657534246575,Youth,1,0,GA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.05555555555555555,0.011111111111111112,0.022222222222222223,0.18888888888888888,0.05555555555555555,0.005555555555555556,0.2222222222222222,0.016666666666666666,0.0,0.011111111111111112,0.005555555555555556,0.011111111111111112,0.1,0.06111111111111111,0.11666666666666667,0.027777777777777776,0.005555555555555556,0.6266666666666667,0.62,0.5,0.6,0.5705882352941176,0.72,1.0,0.7,0.5333333333333333,0.0,0.6,0.8,0.6,0.7,0.6363636363636364,0.5428571428571428,0.72,0.8,180.0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1
595,596,20,1,artist,77073,0.273972602739726,Youth,1,0,TX,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16326530612244897,0.061224489795918366,0.0,0.0,0.061224489795918366,0.0,0.0,0.14285714285714285,0.0,0.0,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.12244897959183673,0.08163265306122448,0.16326530612244897,0.061224489795918366,0.0,0.85,0.8,0.0,0.0,0.5333333333333333,0.0,0.0,0.6857142857142857,0.0,0.0,0.65,0.6,0.9,0.8666666666666667,0.75,0.775,0.8666666666666667,0.0,49.0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
596,597,23,1,other,84116,0.3150684931506849,Youth,1,0,UT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16494845360824742,0.061855670103092786,0.010309278350515464,0.041237113402061855,0.14432989690721648,0.041237113402061855,0.0,0.13402061855670103,0.0,0.0,0.0,0.010309278350515464,0.010309278350515464,0.12371134020618557,0.07216494845360824,0.12371134020618557,0.061855670103092786,0.0,0.775,0.7666666666666667,0.6,0.8,0.6714285714285714,0.65,0.0,0.676923076923077,0.0,0.0,0.0,1.0,0.8,0.7166666666666667,0.8857142857142857,0.7666666666666667,0.7,0.0,97.0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0
